user-id,timestamp,accX,accY,accZ,ActivityEncoded
14,57717352306000,5.9,0.72,4.06,0
14,57717402294000,6.05,7.55,-1.53,0
14,57717452313000,18.31,19.46,2.49,0
14,57717502331000,0.08,9.92,-3.45,0
14,57717552319000,2.68,4.37,-3.98,0
14,57717602306000,6.51,8.39,-4.18,0
14,57717652294000,9.58,5.37,-0.23,0
14,57717702313000,9.19,1.38,11.56,0
14,57717752300000,15.85,2.64,6.74,0
14,57717802319000,13.99,12.91,-4.94,0
14,57717852306000,17.24,15.05,-9.08,0
14,57717902294000,8.66,16.04,-7.25,0
14,57717952343000,-2.72,12.79,2.22,0
14,57718002514000,-2.14,7.93,5.01,0
14,57718052319000,3.11,2.64,-1.08,0
14,57718102306000,5.33,3.6,4.67,0
14,57718152294000,14.52,7.16,8.89,0
14,57718202343000,13.82,8.69,4.18,0
14,57718252300000,4.1,15.75,-6.63,0
14,57718302288000,2.07,19.53,-6.63,0
14,57718352306000,0.34,7.21,-10.65,0
14,57718402294000,5.28,6.97,-5.9,0
14,57718452313000,8.12,13.18,-4.33,0
14,57718502300000,-0.89,9.89,7.31,0
14,57718552319000,5.98,7.25,3.68,0
14,57718602276000,10.92,7.25,-2.79,0
14,57718652294000,11.45,5.52,-1.53,0
14,57718702313000,14.75,11.65,14.06,0
14,57718752331000,15.09,7.7,-3.21,0
14,57718802319000,18.2,10.69,-6.13,0
14,57718852306000,18.24,12.45,-15.6,0
14,57718902325000,7.44,10.15,-15.36,0
14,57718952313000,1.5,9.62,-7.27,0
14,57719002300000,-1.46,12.68,-2.45,0
14,57719052319000,-0.57,10.38,-1.95,0
14,57719102306000,-0.34,8.39,-2.53,0
14,57719152294000,1.61,9.0,-2.22,0
14,57719202313000,6.13,11.75,13.67,0
14,57719252300000,7.27,10.61,-0.84,0
14,57719302319000,10.53,11.35,-3.15,0
14,57719352306000,2.72,4.18,-0.34,0
14,57719402294000,6.4,10.19,-3.68,0
14,57719452313000,6.02,9.89,-5.41,0
14,57719502300000,4.21,6.47,-1.27,0
14,57719552319000,4.4,8.08,-0.57,0
14,57719602337000,5.22,11.14,-0.3,0
14,57719652294000,14.86,6.44,13.44,0
14,57719702313000,11.75,9.38,0.34,0
14,57719752300000,8.31,14.98,-4.37,0
14,57719802319000,4.99,14.25,-8.35,0
14,57719852337000,5.67,9.77,-3.45,0
14,57719902294000,-2.87,10.0,2.07,0
14,57719952343000,-1.92,5.13,-0.8,0
14,57720002758000,0.84,2.76,-0.61,0
14,57720052319000,5.24,6.05,0.8,0
14,57720102306000,11.99,10.04,-2.07,0
14,57720152294000,3.49,2.07,7.01,0
14,57720202313000,6.28,11.75,3.68,0
14,57720252300000,15.36,18.01,-4.82,0
14,57720302319000,8.85,10.23,-0.42,0
14,57720352306000,3.17,4.71,-0.04,0
14,57720402294000,10.04,6.47,-0.53,0
14,57720452313000,11.18,5.6,4.48,0
14,57720502300000,5.83,6.13,7.08,0
14,57720552319000,4.94,7.86,-2.87,0
14,57720602306000,9.28,9.66,-7.89,0
14,57720652294000,7.97,13.63,-8.12,0
14,57720702313000,-2.18,11.99,7.21,0
14,57720752300000,1.99,9.7,-1.23,0
14,57720802319000,8.28,10.46,3.3,0
14,57720852306000,15.17,8.01,2.41,0
14,57720902294000,5.28,1.31,2.11,0
14,57720952313000,2.83,-0.19,2.41,0
14,57721002331000,10.99,11.35,-0.34,0
14,57721052349000,16.7,18.35,-4.63,0
14,57721102306000,2.72,4.79,-0.69,0
14,57721152294000,3.41,1.42,-0.42,0
14,57721202313000,14.18,7.25,0.61,0
14,57721202313000,14.18,7.25,0.61,0
14,57721262280000,9.53,5.43,9.77,0
14,57721312328000,7.08,7.55,-0.65,0
14,57721362347000,7.63,9.58,-7.01,0
14,57721412334000,7.59,14.82,-8.35,0
14,57721462322000,1.18,12.98,1.88,0
14,57721512341000,0.99,13.06,0.38,0
14,57721562328000,9.62,8.12,5.71,0
14,57721612347000,16.4,9.38,-0.5,0
14,57721662334000,9.11,0.0,3.11,0
14,57721712322000,0.84,0.99,4.33,0
14,57721762341000,1.42,9.23,-3.34,0
14,57721812328000,11.5,18.12,-6.63,0
14,57721862347000,11.45,16.55,-2.72,0
14,57721912334000,4.79,3.76,-0.57,0
14,57721962353000,9.66,-0.19,-0.04,0
14,57722012310000,6.4,5.67,3.91,0
14,57722062328000,5.9,3.99,5.37,0
14,57722112347000,6.21,4.56,1.04,0
14,57722162334000,7.7,8.47,-4.67,0
14,57722212353000,13.72,15.13,-9.11,0
14,57722262341000,6.47,15.47,-4.63,0
14,57722312328000,-1.65,11.96,6.97,0
14,57722362347000,1.95,9.19,3.79,0
14,57722412334000,11.96,8.5,8.43,0
14,57722462322000,13.14,6.02,0.5,0
14,57722512768000,6.21,1.08,2.83,0
14,57722562328000,1.73,5.63,-1.23,0
14,57722612347000,5.56,17.73,-2.68,0
14,57722662334000,13.25,19.31,-9.85,0
14,57722712322000,9.19,10.65,-1.8,0
14,57722762341000,4.86,5.86,-2.34,0
14,57722812328000,0.57,6.13,11.99,0
14,57722862347000,7.89,4.44,1.84,0
14,57722912334000,7.97,3.95,4.25,0
14,57722962322000,7.31,8.31,-1.73,0
14,57723012341000,15.6,11.96,-1.99,0
14,57723062328000,13.95,15.98,-9.28,0
14,57723112347000,4.1,9.38,-2.41,0
14,57723162334000,2.15,8.73,-0.23,0
14,57723212322000,0.08,5.33,-3.87,0
14,57723262341000,-0.61,4.86,-3.72,0
14,57723312328000,2.68,8.16,-2.22,0
14,57723362377000,9.58,12.6,12.72,0
14,57723412334000,8.73,6.97,2.3,0
14,57723462322000,7.08,10.8,-1.08,0
14,57723512341000,8.89,15.79,-0.91,0
14,57723562328000,3.49,5.75,-3.36,0
14,57723612347000,5.22,4.82,-4.52,0
14,57723662334000,6.78,8.24,-4.56,0
14,57723712322000,5.22,8.69,-2.37,0
14,57723762341000,3.34,8.96,-0.23,0
14,57723812328000,0.38,12.11,6.36,0
14,57723862347000,6.21,10.0,-1.76,0
14,57723912334000,9.89,10.42,-4.56,0
14,57723962353000,9.77,7.44,-1.99,0
14,57724072277000,11.84,12.15,-1.99,0
14,57724072277000,11.84,12.15,-1.99,0
14,57724122295000,8.92,17.16,-8.35,0
14,57724172405000,3.49,16.4,-9.81,0
14,57724222302000,7.12,9.43,6.63,0
14,57724272320000,-2.49,8.24,-2.53,0
14,57724322338000,-3.98,1.76,-2.56,0
14,57724382336000,-0.46,1.69,-3.17,0
14,57724432324000,4.63,9.77,0.23,0
14,57724482342000,10.42,12.57,0.38,0
14,57724532330000,4.9,2.96,9.3,0
14,57724582378000,3.72,8.58,-0.42,0
14,57724632336000,12.83,17.5,-5.71,0
14,57724682323000,14.56,12.41,1.46,0
14,57724732311000,4.75,5.22,2.22,0
14,57724782330000,11.5,4.21,-1.31,0
14,57724832348000,9.77,4.52,4.4,0
14,57724882336000,3.11,6.05,5.79,0
14,57724932324000,6.82,5.43,-2.75,0
14,57724982342000,7.86,8.47,-8.47,0
14,57725032330000,11.92,18.09,-2.3,0
14,57725082348000,-1.12,12.26,2.41,0
14,57725132336000,2.53,7.55,-1.5,0
14,57725182323000,8.58,6.13,8.05,0
14,57725232311000,13.21,8.43,1.95,0
14,57725282269000,4.99,2.68,-0.23,0
14,57725332348000,1.14,-0.27,0.89,0
14,57725382336000,4.18,6.63,0.0,0
14,57725432324000,17.97,19.5,-4.4,0
14,57725482342000,8.62,9.62,0.89,0
14,57725532330000,4.25,0.34,0.69,0
14,57725582348000,13.82,3.79,2.98,0
14,57725632336000,8.16,8.5,11.99,0
14,57725682323000,4.75,7.16,-2.68,0
14,57725732311000,6.32,9.08,-9.23,0
14,57725782330000,9.28,15.02,-6.63,0
14,57725832348000,-0.3,12.49,-0.5,0
14,57725882336000,2.22,9.7,-0.15,0
14,57725932324000,11.07,9.43,7.06,0
14,57725982342000,10.73,5.56,3.72,0
14,57726032330000,2.98,0.57,1.12,0
14,57726082317000,2.6,0.57,1.92,0
14,57726132336000,8.58,9.04,-1.88,0
14,57726182323000,18.47,18.81,-4.44,0
14,57726232311000,6.36,5.75,-0.95,0
14,57726282238000,8.5,-1.88,3.06,0
14,57726332348000,12.37,7.67,6.02,0
14,57726382336000,1.73,7.78,-0.69,0
14,57726432354000,4.82,7.08,-8.39,0
14,57726482342000,6.85,11.75,-7.16,0
14,57726532330000,4.79,14.44,0.19,0
14,57726582317000,0.93,10.57,-0.38,0
14,57726632336000,5.83,7.63,2.03,0
14,57726682323000,13.57,4.1,5.83,0
14,57726732311000,4.6,1.73,0.27,0
14,57726782330000,4.06,0.84,0.8,0
14,57726832348000,8.47,10.0,-0.19,0
14,57726882366000,17.47,19.34,-5.48,0
14,57726932354000,6.36,6.09,0.89,0
14,57726982342000,16.89,-3.21,4.4,0
14,57727032330000,12.34,3.91,8.81,0
14,57727082348000,8.08,10.15,-3.11,0
14,57727132336000,18.12,15.75,-10.31,0
14,57727182323000,15.89,17.58,-12.18,0
14,57727232311000,-0.76,13.63,-5.98,0
14,57727282360000,-12.41,15.36,8.35,0
14,57727332348000,1.92,7.5,11.11,0
14,57727382366000,12.11,9.51,6.17,0
14,57727432324000,7.27,3.3,1.46,0
14,57727482372000,2.64,3.6,-4.06,0
14,57727532360000,6.55,17.67,-10.15,0
14,57727582348000,11.11,15.02,-9.28,0
14,57727632336000,6.85,9.47,-3.02,0
14,57727682354000,4.86,13.44,0.04,0
14,57727732311000,-0.19,12.72,15.02,0
14,57727782330000,9.89,5.52,3.57,0
14,57727832348000,5.33,1.76,-0.42,0
14,57727882336000,10.57,8.81,-5.79,0
14,57727932324000,19.53,16.09,-6.47,0
14,57727982342000,6.78,18.24,-9.77,0
14,57728032330000,-5.2,14.98,0.99,0
14,57728082348000,-3.36,7.97,-2.87,0
14,57728132336000,-2.34,4.33,-0.8,0
14,57728182323000,3.83,1.27,7.67,0
14,57728232372000,8.66,5.9,-1.73,0
14,57728282330000,10.57,14.02,-2.37,0
14,57728332348000,3.21,11.75,-1.61,0
14,57728382336000,1.46,11.26,-4.79,0
14,57728432324000,4.37,12.37,-5.98,0
14,57728482342000,4.75,10.27,-2.34,0
14,57728532330000,7.21,9.89,-0.15,0
14,57728582348000,15.43,5.01,16.17,0
14,57728632336000,13.18,0.31,2.83,0
14,57728682323000,8.16,10.04,-2.26,0
14,57728732952000,13.21,16.93,-6.47,0
14,57728782330000,8.2,17.54,-10.0,0
14,57728832348000,-5.41,13.38,10.12,0
14,57728882336000,0.8,5.86,0.23,0
14,57728932324000,2.03,4.4,-0.76,0
14,57728982342000,5.41,5.56,0.8,0
14,57729032360000,8.66,8.39,-0.42,0
14,57729082348000,4.67,3.26,-0.15,0
14,57729132305000,2.41,4.06,6.7,0
14,57729182293000,6.89,10.04,-0.53,0
14,57729232342000,16.51,19.57,-5.67,0
14,57729282330000,7.27,7.01,-0.99,0
14,57729332378000,4.02,1.18,-0.27,0
14,57729382336000,11.18,5.33,2.98,0
14,57729432354000,8.16,6.82,3.87,0
14,57729482342000,5.48,4.52,4.06,0
14,57729532330000,7.89,3.53,-1.92,0
14,57729582348000,8.47,8.05,-6.17,0
14,57729632946000,11.5,17.27,-9.7,0
14,57729682323000,1.12,14.67,6.47,0
14,57729732342000,1.46,11.26,-0.76,0
14,57729782330000,0.95,2.91,0.19,0
14,57729832348000,10.46,4.82,6.36,0
14,57729882488000,11.3,1.76,0.53,0
14,57729932324000,6.47,5.56,1.61,0
14,57729982342000,16.97,18.28,-2.75,0
14,57730032330000,8.28,11.88,-1.42,0
14,57730082348000,3.87,2.72,-0.23,0
14,57730132336000,17.05,1.69,2.41,0
14,57730182323000,5.79,8.47,11.11,0
14,57730232342000,2.87,6.4,-2.53,0
14,57730282269000,4.67,5.98,-8.88,0
14,57730332348000,12.15,13.44,-3.79,0
14,57730382336000,1.8,12.98,-1.08,0
14,57730432324000,2.3,8.96,-0.99,0
14,57730482342000,7.55,9.19,5.22,0
14,57730532330000,12.87,5.71,7.97,0
14,57730582348000,4.37,2.15,1.5,0
14,57730632336000,1.8,-1.61,0.15,0
14,57730682323000,2.91,5.98,-1.42,0
14,57730732342000,19.15,19.57,-1.46,0
14,57730782330000,6.55,10.84,0.38,0
14,57730832348000,5.63,0.5,-5.09,0
14,57730882336000,15.4,5.18,2.15,0
14,57730932324000,9.81,2.18,10.34,0
14,57730982342000,4.52,5.63,3.26,0
14,57731032330000,9.04,5.18,-6.13,0
14,57731082348000,14.37,11.37,-9.47,0
14,57731132336000,8.28,15.02,-6.24,0
14,57731182323000,-2.49,14.18,9.53,0
14,57731232342000,2.34,8.39,0.42,0
14,57731282238000,10.23,8.01,10.65,0
14,57731332348000,14.63,5.09,4.63,0
14,57731382336000,9.04,1.18,1.12,0
14,57731432324000,2.68,4.71,-0.57,0
14,57731482372000,1.5,14.37,-0.91,0
14,57731532391000,10.15,19.57,-8.05,0
14,57731582348000,6.24,10.15,-3.64,0
14,57731632336000,9.0,4.29,-2.45,0
14,57731682323000,8.66,9.77,2.87,0
14,57731732342000,9.0,7.67,13.14,0
14,57731782360000,11.03,4.02,6.63,0
14,57731852306000,8.73,9.47,-1.38,0
14,57731902233000,19.46,9.04,-3.83,0
14,57731952343000,16.36,15.09,-11.84,0
14,57732002270000,5.22,16.36,-15.62,0
14,57732052319000,-0.69,9.62,-6.32,0
14,57732102306000,-4.06,6.51,0.27,0
14,57732152294000,0.0,6.32,-1.95,0
14,57732202313000,3.11,11.99,-2.53,0
14,57732252300000,8.12,9.81,13.63,0
14,57732302319000,0.11,6.63,-0.53,0
14,57732352306000,2.11,9.3,-1.8,0
14,57732402294000,11.35,18.58,-4.99,0
14,57732452313000,3.68,3.68,-4.25,0
14,57732502300000,5.6,3.99,-3.57,0
14,57732552319000,6.93,7.46,-2.34,0
14,57732602306000,4.79,7.44,0.61,0
14,57732652294000,4.02,11.11,0.19,0
14,57732702313000,6.7,12.53,0.42,0
14,57732752331000,8.62,8.16,3.68,0
14,57732802319000,6.09,9.66,5.28,0
14,57732852306000,9.34,8.81,-1.65,0
14,57732902294000,13.38,7.25,-1.08,0
14,57732952343000,6.85,17.01,-4.9,0
14,57733002300000,3.68,15.79,-10.72,0
14,57733052319000,2.64,9.85,3.53,0
14,57733102306000,-2.41,8.12,0.08,0
14,57733152294000,-2.34,3.02,-1.12,0
14,57733202313000,1.38,3.53,-0.38,0
14,57733252300000,7.97,12.07,-0.15,0
14,57733302319000,12.91,9.7,-0.19,0
14,57733352306000,5.48,2.64,6.97,0
14,57733402325000,0.76,1.73,2.79,0
14,57733452313000,4.48,6.85,-0.89,0
14,57733502300000,17.88,19.19,-5.82,0
14,57733552319000,6.82,9.89,4.18,0
14,57733602306000,3.41,2.76,-1.12,0
14,57733652294000,8.73,4.4,-1.99,0
14,57733702313000,5.67,5.01,0.65,0
14,57733752300000,3.83,6.47,0.15,0
14,57733802319000,15.32,3.57,4.67,0
14,57733852306000,15.4,10.23,4.25,0
14,57733902325000,8.89,12.03,-7.44,0
14,57733952313000,9.04,18.24,-11.5,0
14,57734002544000,0.69,9.28,11.56,0
14,57734052319000,-0.04,7.25,0.08,0
14,57734102306000,0.34,4.18,-0.99,0
14,57734152325000,6.32,7.59,2.15,0
14,57734202313000,13.59,7.7,1.54,0
14,57734252300000,8.62,-1.57,4.33,0
14,57734302319000,7.06,3.87,0.84,0
14,57734352306000,19.08,18.47,-4.33,0
14,57734402294000,8.58,12.72,2.41,0
14,57734452313000,1.38,5.6,-3.64,0
14,57734502300000,3.17,6.97,-5.56,0
14,57734552319000,5.09,9.11,-3.36,0
14,57734602306000,9.77,3.45,2.07,0
14,57734652294000,16.32,0.31,14.79,0
14,57734702313000,10.23,8.81,-1.92,0
14,57734752422000,13.91,13.38,-10.38,0
14,57734802319000,6.21,14.02,-10.31,0
14,57734852306000,-2.6,9.43,9.51,0
14,57734902294000,2.64,8.08,0.76,0
14,57734952313000,3.76,6.17,-0.04,0
14,57735002300000,11.56,10.95,3.38,0
14,57735052319000,9.81,5.83,-0.27,0
14,57735102306000,4.63,0.27,0.95,0
14,57735152294000,5.83,4.4,1.88,0
14,57735202313000,18.35,17.39,-3.3,0
14,57735252300000,9.58,14.25,-3.68,0
14,57735252300000,9.58,14.25,-3.68,0
14,57735312359000,-0.15,4.14,0.27,0
14,57735362347000,2.6,8.77,0.15,0
14,57735412334000,2.91,9.77,-2.79,0
14,57735462353000,8.31,4.29,3.21,0
14,57735512341000,13.91,3.34,6.82,0
14,57735562328000,8.92,10.19,-0.99,0
14,57735612347000,9.77,10.0,-8.58,0
14,57735662334000,9.7,15.64,-10.61,0
14,57735712322000,2.6,9.51,6.78,0
14,57735762341000,1.38,9.66,0.95,0
14,57735812328000,1.23,5.18,-0.53,0
14,57735862347000,5.18,7.06,3.45,0
14,57735912334000,9.43,5.43,0.04,0
14,57735962353000,5.41,-0.91,2.45,0
14,57736012310000,10.34,4.94,0.0,0
14,57736062328000,18.24,18.81,-2.22,0
14,57736112347000,5.75,8.05,4.71,0
14,57736162334000,5.18,2.83,-2.03,0
14,57736212322000,10.38,4.56,-1.18,0
14,57736262371000,15.17,6.05,3.57,0
14,57736312328000,15.83,10.12,-1.38,0
14,57736362347000,14.29,19.11,-4.44,0
14,57736412334000,5.86,16.55,-7.01,0
14,57736462322000,1.31,10.23,-4.52,0
14,57736512371000,-1.04,8.24,-4.18,0
14,57736562328000,-2.98,6.66,-1.8,0
14,57736612347000,2.15,9.34,7.06,0
14,57736662334000,9.51,9.81,4.75,0
14,57736712322000,13.63,11.11,-0.27,0
14,57736762341000,4.52,10.92,-1.76,0
14,57736812328000,1.38,8.08,-5.6,0
14,57736862347000,3.38,10.65,-10.72,0
14,57736922314000,4.48,11.45,-5.24,0
14,57736972302000,5.67,10.95,-2.3,0
14,57737022350000,2.03,10.8,4.21,0
14,57737082317000,4.14,9.85,8.08,0
14,57737132336000,10.12,8.2,-3.15,0
14,57737182323000,12.79,8.05,13.82,0
14,57737232372000,11.75,10.19,-4.63,0
14,57737282330000,16.86,10.15,-4.99,0
14,57737332348000,11.3,14.14,-11.54,0
14,57737382366000,6.36,11.3,-10.84,0
14,57737432324000,2.37,8.5,3.15,0
14,57737482342000,0.15,7.01,-2.91,0
14,57737532330000,-0.76,5.83,-3.83,0
14,57737582348000,-0.42,5.71,-2.3,0
14,57737632336000,4.33,12.91,4.02,0
14,57737682354000,9.47,10.88,8.81,0
14,57737732342000,3.06,10.38,-1.18,0
14,57737782330000,7.67,18.58,4.02,0
14,57737832348000,6.7,6.55,-1.88,0
14,57737882336000,6.36,2.76,-2.72,0
14,57737932354000,9.51,6.44,-3.53,0
14,57737982372000,6.97,8.62,-2.07,0
14,57738032330000,3.15,6.66,-0.57,0
14,57738082348000,4.75,8.35,10.99,0
14,57738132336000,11.56,5.98,-3.26,0
14,57738182323000,8.54,4.4,0.42,0
14,57738232342000,4.67,7.93,-0.42,0
14,57738282330000,4.18,7.82,-2.07,0
14,57738332348000,8.77,6.74,1.27,0
14,57738382336000,12.03,4.4,8.16,0
14,57738432354000,8.54,9.34,-0.42,0
14,57738482342000,9.92,11.73,-9.15,0
14,57738532360000,11.92,13.59,-1.42,0
14,57738582348000,-2.03,11.65,4.52,0
14,57738632336000,-1.23,6.32,-1.14,0
14,57738682323000,1.14,5.05,1.12,0
14,57738732342000,11.54,11.96,5.37,0
14,57738782330000,12.79,5.28,-0.19,0
14,57738832378000,6.97,1.04,1.23,0
14,57738882336000,2.91,2.64,1.92,0
14,57738932324000,7.93,11.92,-2.49,0
14,57738982342000,19.11,17.97,-0.23,0
14,57739032330000,4.6,6.78,0.61,0
14,57739082378000,2.91,2.07,-2.34,0
14,57739132366000,6.05,8.54,-2.72,0
14,57739182323000,4.71,6.74,-1.31,0
14,57739232342000,7.63,6.13,1.04,0
14,57739282330000,15.28,3.38,10.08,0
14,57739332348000,10.53,8.5,3.45,0
14,57739402294000,4.94,9.77,-6.43,0
14,57739452374000,12.6,15.64,-7.4,0
14,57739502239000,0.93,9.19,5.56,0
14,57739552319000,-0.15,6.63,-1.12,0
14,57739602306000,1.92,5.13,-1.8,0
14,57739652294000,13.67,12.11,0.65,0
14,57739702343000,10.46,5.43,0.65,0
14,57739752270000,5.22,2.56,1.42,0
14,57739802227000,5.43,2.76,2.15,0
14,57739852337000,6.21,11.99,-1.73,0
14,57739902325000,18.92,18.01,-2.53,0
14,57739952313000,4.14,7.5,-0.38,0
14,57740002697000,2.41,3.6,-1.99,0
14,57740052319000,5.63,8.54,-2.96,0
14,57740102337000,6.13,6.85,-1.61,0
14,57740152294000,13.1,3.87,10.27,0
14,57740202313000,13.29,4.52,5.09,0
14,57740252300000,5.67,10.61,-4.63,0
14,57740302319000,7.97,11.45,-14.48,0
14,57740352306000,7.25,12.49,-2.41,0
14,57740402294000,1.73,11.3,5.43,0
14,57740452313000,3.34,7.44,-0.91,0
14,57740502300000,5.22,5.43,2.49,0
14,57740552319000,13.33,8.28,0.46,0
14,57740602306000,7.35,0.99,0.93,0
14,57740652294000,5.56,4.25,2.68,0
14,57740702313000,14.63,16.82,-2.83,0
14,57740752300000,9.77,12.37,-1.46,0
14,57740802319000,2.53,4.21,-0.19,0
14,57740852306000,4.71,4.71,-3.87,0
14,57740902294000,9.89,8.62,-2.45,0
14,57740952313000,11.11,1.23,9.3,0
14,57741002300000,10.34,6.47,5.24,0
14,57741052319000,8.73,11.03,-7.21,0
14,57741102306000,11.41,18.12,-11.33,0
14,57741152294000,1.84,10.61,-5.09,0
14,57741202343000,-0.91,10.69,4.9,0
14,57741252300000,2.22,6.66,5.28,0
14,57741302319000,13.95,7.12,4.99,0
14,57741352306000,6.36,2.83,-0.11,0
14,57741402294000,1.88,-0.69,0.38,0
14,57741452313000,6.4,6.51,-0.15,0
14,57741502300000,16.74,19.27,-2.11,0
14,57741552380000,8.28,7.63,5.56,0
14,57741602306000,4.1,1.95,-3.26,0
14,57741652294000,9.04,3.79,-0.15,0
14,57741702343000,10.88,10.99,6.55,0
14,57741752300000,13.53,13.57,1.27,0
14,57741802319000,17.47,16.13,-4.86,0
14,57741852306000,11.3,13.44,-12.87,0
14,57741902294000,0.34,10.69,-8.16,0
14,57741952313000,-5.6,9.96,4.06,0
14,57742002544000,-1.69,4.52,0.0,0
14,57742052319000,3.17,9.3,7.7,0
14,57742102306000,13.82,9.19,6.63,0
14,57742152294000,8.85,4.99,1.38,0
14,57742202313000,12.11,17.39,-2.22,0
14,57742252300000,2.72,8.47,-0.8,0
14,57742302319000,0.34,6.82,-2.49,0
